purchase,ad,clicked,browse,income_level,age
1210,1,1.0,1.0,1201.8420100696062,33.39336101987968
1520,0,0.0,0.0,1962.4061685477748,29.038900206036235
1440,1,0.0,0.0,2035.467699253565,30.035532210490484
1160,0,0.0,0.0,1080.6881662424494,26.558716179484033
1440,1,0.0,0.0,1821.3048356283323,19.36369961751227
1310,1,1.0,1.0,1392.2419663533963,35.70886110577682
1490,0,0.0,0.0,1757.7410657374337,29.47752397773976
1440,0,0.0,0.0,1854.6072095736765,29.986600649761208
1200,0,0.0,0.0,1647.718681100994,30.358152397309823
1500,0,0.0,0.0,2098.040273111692,34.19076009537461
1140,0,0.0,0.0,1351.23865278648,30.936658380138756
1450,0,0.0,0.0,2157.8318500995256,28.150501666314
1520,0,0.0,0.0,2316.4066733176683,28.38587901458336
1590,1,1.0,0.0,2373.3523246978416,31.698144834599038
1500,1,1.0,1.0,2161.293336845468,38.910316233199
1560,1,1.0,1.0,2436.8398215614593,25.67461583336467
1300,1,1.0,0.0,1395.2768688251463,31.532199608866467
1390,0,0.0,0.0,1604.8904538026914,27.10686222712783
1160,0,0.0,0.0,1164.9591370882106,33.00418360723273
1300,1,1.0,1.0,1762.2156325978272,37.912429805926095
1580,1,1.0,0.0,1972.5638623596374,26.07059333325489
1350,0,0.0,0.0,1663.008532485553,29.261358277765073
1540,1,1.0,1.0,2045.9432047250903,18.155599731047776
1750,1,1.0,1.0,2632.3106810764157,32.58451900227587
1320,1,1.0,0.0,1386.6706810028707,27.86917198857408
1440,0,0.0,0.0,2148.3043220136497,29.245020803983312
1360,0,0.0,0.0,2041.0488418120021,40.647966576638474
1670,0,0.0,0.0,2380.341487760062,26.755953001581275
1520,0,0.0,0.0,2480.7831533571352,37.37739586666683
1330,1,1.0,1.0,1535.265894835884,28.445738153108596
1210,1,1.0,1.0,1015.3815236930031,28.31973944213801
1540,0,0.0,0.0,1784.8206738372862,27.495682142431292
1520,1,1.0,1.0,2336.800451661072,30.294174366635453
1220,0,0.0,0.0,1785.751983602056,34.5381685052664
1080,1,1.0,0.0,1229.5842871677626,28.309738137832838
1590,0,0.0,0.0,1890.613880375434,31.04424315699983
1570,1,1.0,1.0,1954.7071131008895,40.357212789480656
1160,0,0.0,0.0,1028.5747980886683,28.069917691334282
1520,0,0.0,0.0,1903.787806845915,26.285517451867765
1150,0,0.0,0.0,1299.9586875198863,32.36836075339626
1380,1,1.0,1.0,1673.8506205611548,30.121264100163767
1300,1,1.0,0.0,1372.5150936918715,37.67802496542897
1480,0,0.0,0.0,1552.1967915643652,31.484541075534324
1240,0,0.0,0.0,1547.7367230556447,26.071564752673048
1400,0,0.0,0.0,1632.8211485572497,24.179212767837534
1410,1,1.0,1.0,2230.5970622246396,35.357551174836686
1220,1,0.0,0.0,1671.4404880900038,37.617799845681276
1240,0,0.0,0.0,1551.1438413778417,30.784088474370648
1130,1,0.0,0.0,861.0275830269911,31.654377850947988
1450,1,1.0,0.0,1962.9073830985544,22.813178353830423
1300,1,1.0,1.0,1557.332032168545,29.403361176357336
1430,1,1.0,1.0,2287.16341616838,31.35018434331502
1450,1,1.0,1.0,2193.1047947121497,30.150639329684818
1600,1,1.0,1.0,2244.693918446997,31.5255578181186
1390,0,0.0,0.0,2194.926487137697,36.1539617347195
1190,0,0.0,0.0,1316.563651238989,34.543599867942824
1420,1,1.0,1.0,1894.7034407897193,37.70462747108269
1450,1,1.0,0.0,2134.2965250524594,33.970188890767986
1190,0,0.0,0.0,1019.0865579655893,29.391190942039895
1490,0,0.0,0.0,1913.795512758553,25.678765869398017
1550,0,0.0,0.0,2422.956678389701,24.56645177977961
1570,1,1.0,1.0,2363.6141462492374,24.917157734693465
1260,0,0.0,0.0,1748.8817217099627,43.62991789855212
1450,0,0.0,0.0,1572.274990567851,23.00722113044155
1460,0,0.0,0.0,2291.43727227173,29.1341869385793
1320,0,0.0,0.0,1456.4844590499663,33.1944829340719
1300,1,1.0,1.0,1586.8086014854764,30.72605460537376
1470,0,0.0,0.0,1635.9419299737954,29.284280794098404
1390,1,1.0,1.0,1497.540739468319,32.668882534747404
1590,1,1.0,1.0,2319.072378674935,35.22187611002564
1190,1,0.0,0.0,941.5143303316989,32.11658254383089
1290,0,0.0,0.0,1381.5417876202732,35.95927903495102
1230,1,1.0,1.0,1282.6813384399743,32.2613995693554
1340,1,1.0,1.0,1695.7683458226497,35.37833711936222
1320,0,0.0,0.0,1674.656796890902,27.193301452442054
1300,0,0.0,0.0,1859.5416722979046,27.586680554400687
1320,0,0.0,0.0,1508.3139571515148,33.618499808192404
1540,0,0.0,0.0,2230.767543628272,26.951315274587554
1660,0,0.0,0.0,2750.2912726857526,24.354164628878504
1500,1,1.0,0.0,2090.994768301417,28.841103004572478
1520,0,0.0,0.0,1816.6453350218283,26.565899319114738
1440,0,0.0,0.0,2043.0576717224267,32.27403490703161
1340,0,0.0,0.0,1576.4006498397619,20.771150781657497
1310,1,1.0,0.0,1965.1730938239466,40.836067209619664
1380,1,1.0,1.0,1798.310004101619,33.498832364743926
1530,0,0.0,0.0,2028.3795619407954,30.78601407123081
1400,1,1.0,1.0,1134.1440022280174,20.03504353362644
1680,0,0.0,0.0,2506.286280424231,31.334616535510207
1260,0,0.0,0.0,1859.6240144578105,33.622103596238134
1340,1,1.0,1.0,1229.0745748785846,21.73258397759558
1340,1,1.0,1.0,1745.2379019328253,24.362201957219327
1430,1,1.0,1.0,2135.428289823854,30.896590611424617
1450,1,1.0,1.0,2323.5490955857654,34.04953792649784
1470,1,1.0,0.0,1968.420937708053,34.00554422129127
1350,0,0.0,0.0,1555.8161985540266,31.717254608426906
1430,0,0.0,0.0,1857.9726849607414,31.199148113841613
1550,0,0.0,0.0,2121.351151280408,22.69807193432381
1550,1,1.0,0.0,2131.0161128135114,24.508834033464808
1390,0,0.0,0.0,1911.3035860929149,35.810893413172934
1230,1,0.0,0.0,1339.6983938435035,30.289181295823685
1190,1,0.0,0.0,1601.8704335607463,21.26341463753414
1210,0,0.0,0.0,1228.9146109611543,30.0611958491426
1410,0,0.0,0.0,2028.3855039502284,32.80558055586779
1280,1,1.0,1.0,1757.1900776153318,33.75533033065745
1610,1,1.0,0.0,2212.8446056902058,33.35721726766181
1660,1,1.0,1.0,2330.000195106739,33.641552299683696
1290,0,0.0,0.0,1699.1852262164773,29.521913390090376
1260,1,1.0,0.0,1231.7073728201196,31.011009731896877
1400,0,0.0,0.0,1610.061965338543,28.784975064645824
1480,0,0.0,0.0,2144.795857999757,30.01766423474823
1480,0,0.0,0.0,1909.4596023118022,25.59371777091303
1540,1,1.0,1.0,2098.8835708318957,27.311821675619974
1400,0,0.0,0.0,1859.035961148909,23.46536595797074
1520,1,1.0,1.0,2041.930670943196,31.743059707424187
1590,0,0.0,0.0,2242.846753397249,32.99838649873881
1240,1,1.0,1.0,1458.9358490636776,27.0514470464026
1410,1,1.0,1.0,1640.2784408737386,24.673598994262942
1500,1,1.0,1.0,1809.4852130070472,22.44515206353449
1090,0,0.0,0.0,1019.3237456888527,29.444007222502638
1240,1,1.0,1.0,1505.5086914171516,34.70573248514837
1390,0,0.0,0.0,1848.498410683537,31.065717500924443
1280,1,1.0,1.0,1518.2931034505834,25.2119407940694
1390,0,0.0,0.0,1608.7220256519422,31.74475223262935
1360,1,1.0,1.0,1985.6131109480632,32.909189478418476
1370,1,1.0,1.0,1755.7700773809256,34.72794031620107
1430,1,1.0,0.0,2188.77494811784,34.72560299435615
1240,0,0.0,0.0,1492.5736846700304,36.362122130711036
1550,0,0.0,0.0,2166.9036109976537,33.165095316945404
1340,1,1.0,1.0,1689.7323119682699,25.57955816042189
1410,0,0.0,0.0,1925.1947508825565,31.744424429067163
1350,0,0.0,0.0,1768.4155050215245,25.64669136213524
1370,1,1.0,1.0,1516.036670188068,22.97059890667596
1350,1,1.0,1.0,1448.7575465305492,32.761405233722684
1680,0,0.0,0.0,2580.212639040327,31.58114335319433
1420,0,0.0,0.0,1976.1357711656142,29.187787148841913
1560,0,0.0,0.0,2125.836380611511,21.78042487849568
1360,0,0.0,0.0,1845.307906518923,37.48490307876442
1540,1,1.0,1.0,2481.111488028094,34.08876442954627
1310,0,0.0,0.0,1525.9968585019362,24.129961955680557
1350,0,0.0,0.0,1622.9874251100669,30.600913217166077
1430,1,1.0,0.0,1422.0389593920563,33.765615085159894
1270,0,0.0,0.0,1532.6451457652765,28.599558007550307
1370,0,0.0,0.0,1964.2075442503135,34.72613089943993
1520,0,0.0,0.0,2099.516673343662,21.574207733179588
1620,0,0.0,0.0,2334.8932448952996,29.047714643648483
1680,0,0.0,0.0,2560.600528986443,28.097363374937526
1390,0,0.0,0.0,2013.2171366899784,29.457933642073026
1480,1,1.0,0.0,1790.3021791672877,18.346554183234158
1480,0,0.0,0.0,1709.1642301223171,34.79639729868583
1270,0,0.0,0.0,1664.2197904161378,32.3207230156098
1440,1,1.0,1.0,2043.1262561665076,35.27748540533245
1300,0,0.0,0.0,2072.26117874777,34.71314157708899
1280,0,0.0,0.0,1537.2112713347597,35.57280613375944
1440,0,0.0,0.0,1833.849858704467,26.162532315853657
1320,1,1.0,1.0,1355.222248559081,21.950687745565503
1360,0,0.0,0.0,1682.7724202138934,37.50010638368698
1340,1,1.0,1.0,1835.8840381804391,30.021261341746655
1270,0,0.0,0.0,1314.1738574456192,22.33708747630817
1230,1,1.0,1.0,1432.3183602073757,30.380443023560353
1200,0,0.0,0.0,1682.1757650738036,24.488266908437996
1200,1,1.0,0.0,1332.0493951295657,29.18606525814668
1280,0,0.0,0.0,1417.231066730775,37.87608879120815
1390,1,1.0,1.0,1536.4980023461849,27.439065506239835
1230,1,1.0,1.0,1440.7103225989565,26.22082565030873
1380,0,0.0,0.0,1816.884243077978,35.234606623169206
1370,0,0.0,0.0,2027.4292454628587,21.013891485755558
1460,1,1.0,1.0,2031.5520657277755,27.971122709643772
1570,1,1.0,0.0,1898.7137102460792,32.30279527584918
1470,1,1.0,1.0,2069.9221928293346,32.11793885772099
1250,1,1.0,1.0,1323.7803451901061,22.346954644993367
1400,0,0.0,0.0,1458.6038764612733,32.44534480949475
1380,1,1.0,1.0,1510.1308074368355,27.706463767077643
1240,0,0.0,0.0,1559.4207651004926,36.09599881233682
1340,1,1.0,1.0,1459.0568493361131,27.703420517587148
1180,1,1.0,1.0,1390.3226929331804,30.21567862319602
1680,0,0.0,0.0,2957.7500103615967,29.94701253752484
1210,0,0.0,0.0,1463.7484821731298,36.337131886252195
1290,0,0.0,0.0,1478.8236865219922,26.392894027279432
1520,1,1.0,1.0,2009.0400941728503,24.523841942959308
1640,0,0.0,0.0,2189.5621153921857,29.48154106892364
1440,0,0.0,0.0,1807.6210868363837,27.700594170289772
1320,1,1.0,0.0,1424.8349879325388,30.42047899598827
1220,0,0.0,0.0,1468.7040418193287,37.91460335277457
1180,0,0.0,0.0,1424.0713855875629,37.891098547293055
1210,0,0.0,0.0,1328.7190815549,31.941702654053294
1520,0,0.0,0.0,1918.1464998812492,21.818613974833582
1410,1,0.0,0.0,1711.4185656682096,23.242276171948646
1230,1,1.0,0.0,1580.569421456569,29.86421284064275
1330,1,1.0,0.0,1499.621339476557,31.350875727810525
1420,1,1.0,0.0,1917.2904053612328,27.705962601112567
1250,0,0.0,0.0,1835.6017179765154,31.723643121041107
1400,0,0.0,0.0,1477.2497098431138,28.53190805127146
1460,0,0.0,0.0,2051.139109808438,36.26733452476649
1350,1,1.0,0.0,2026.2709327384275,34.79285894046897
1250,0,0.0,0.0,1440.0696072687394,35.607071201999965
1170,1,1.0,1.0,822.0588821464241,28.045026970269014
1220,0,0.0,0.0,1201.3497145643391,34.70151819606927
1380,1,1.0,1.0,1851.9462787775155,30.02749649408906
1390,0,0.0,0.0,1532.478780904058,26.104413728032274
1520,1,1.0,0.0,2569.1093500917264,37.48173393256444
1170,1,0.0,0.0,1083.8520608746937,31.330133775545896
1530,1,1.0,0.0,2232.083032766591,32.079248384371326
1320,1,1.0,1.0,1343.4860627374737,32.336546120920225
1410,0,0.0,0.0,1821.2759771170392,35.88801055016532
1550,1,1.0,1.0,2335.9857679387424,27.553897143797638
1770,0,0.0,0.0,2287.168842218253,38.023120810298416
1360,1,1.0,1.0,1607.4927571449682,23.886397015089265
1320,0,0.0,0.0,1650.6712219102787,32.98055176634103
1230,1,1.0,0.0,1229.7016998471227,34.697738073664105
1160,1,1.0,0.0,1509.1185081145366,35.07510525440781
1440,1,1.0,0.0,1628.581634017649,31.916527230245833
1210,1,1.0,1.0,1439.3354470306451,23.43564870543571
1140,0,0.0,0.0,1101.4486183775825,28.881583852926283
1720,0,0.0,0.0,2104.5312971181756,18.714135924164125
1540,0,0.0,0.0,2242.761987672571,33.016881776173825
1490,0,0.0,0.0,1952.5159865052415,34.93507122122601
1280,0,0.0,0.0,1222.6392034544479,40.77831874158426
1350,1,1.0,1.0,2033.6046441743172,25.68957125819495
1550,0,0.0,0.0,2031.962705864818,27.113453885276776
1570,0,0.0,0.0,1905.9457406126373,34.70622467852028
1210,0,0.0,0.0,1350.1634926152137,27.541562777676482
1430,1,1.0,1.0,1529.8378511941512,21.49953360102063
1280,0,0.0,0.0,1244.1773895649517,33.5003423585154
1310,1,1.0,1.0,1740.8823966636717,28.71718153415464
1280,1,1.0,1.0,1303.926338004229,34.22103219077495
1410,1,1.0,1.0,1924.5365472803815,29.13507646618719
1420,0,0.0,0.0,1780.9080385349403,32.38160564043765
1240,0,0.0,0.0,1197.6261047046414,26.622717931230074
1480,1,1.0,1.0,1863.0966100235792,22.983730929118554
1310,1,1.0,1.0,1831.5404665626286,26.976753511915792
1450,1,1.0,0.0,1693.3074390243576,28.792152081296166
1450,0,0.0,0.0,2251.9031156027277,34.14713116041354
1300,0,0.0,0.0,1787.3632409416075,23.108883208972305
1470,1,1.0,1.0,1759.6729506813726,21.220987215914842
1350,1,1.0,0.0,1306.7910225738735,30.95161359040546
1360,0,0.0,0.0,2148.3199163347285,27.335022590197433
1400,0,0.0,0.0,1994.7411986048742,34.933978240060426
1390,0,0.0,0.0,2036.3447778595907,34.77976979469997
1570,1,1.0,0.0,2380.7372731029827,25.11395066152074
1530,1,1.0,1.0,2407.9031324149564,26.01745012586659
1110,1,1.0,1.0,1302.5654794550553,38.185532945935115
1640,0,0.0,0.0,2500.9172952937497,39.322425277463616
1640,1,1.0,1.0,2394.3137911929343,22.540129914089206
1330,0,0.0,0.0,1987.299650080442,30.20327136910089
1250,0,0.0,0.0,1821.9219278820385,34.45147784013632
1770,0,0.0,0.0,2769.2311725978734,37.78606529486113
1730,1,1.0,0.0,2606.35051531071,22.7113118042575
1140,0,0.0,0.0,1150.3678209797727,36.14626549568872
1270,1,1.0,1.0,1184.2061913174578,23.852221015975523
1340,0,0.0,0.0,1597.2929342182829,36.93796019366324
1480,1,1.0,0.0,1686.222196060856,26.113228705227346
1180,0,0.0,0.0,1218.9397634567226,35.831850121186896
1330,1,1.0,1.0,1281.339268529772,25.59586903568258
1260,1,1.0,0.0,1549.2569671292208,30.558719754126614
1350,0,0.0,0.0,1853.857204006988,27.954829332844465
1540,1,1.0,1.0,1846.4584534106837,18.249519382860896
1310,1,1.0,0.0,1241.9896619917206,38.30450473891103
1160,1,1.0,0.0,1642.7148794297,38.11811988801706
1340,0,0.0,0.0,1956.2914485726576,30.71214655129048
1480,1,1.0,1.0,2077.687432156669,27.618603160385604
1520,0,0.0,0.0,2147.835712412558,26.816077719367534
1380,0,0.0,0.0,1659.1977145141893,37.4926410294525
1720,0,0.0,0.0,2273.96461189325,28.026312753760227
1610,1,0.0,0.0,1573.8425327579318,18.780205158865378
1690,1,1.0,0.0,2544.0416034398627,28.782785669482823
1540,1,1.0,1.0,2227.6582841001423,32.85546593488938
1210,1,1.0,1.0,1416.0819196181192,30.20452028832678
1670,1,1.0,1.0,2044.1874699320679,24.484352895366793
1290,0,0.0,0.0,1802.8254880724894,32.875394657614336
1390,1,1.0,1.0,2020.5031625749382,23.809251262163045
1680,1,1.0,1.0,2501.183244168988,29.822163521475126
1280,0,0.0,0.0,1613.0106755948877,35.247452637914726
1320,0,0.0,0.0,1221.2727900317805,30.102378770026423
1220,1,1.0,1.0,1311.5401691198438,31.7126371301911
1420,0,0.0,0.0,1492.1412629254282,26.992363843102247
1290,1,1.0,1.0,1655.5279578405152,28.691941516930992
1200,0,0.0,0.0,1511.5069840369915,32.28288506203729
1050,1,1.0,0.0,1122.1863763777849,30.35532811850452
1410,1,1.0,1.0,1614.98058165387,27.41426359283959
1500,0,0.0,0.0,1742.9875551677462,28.284986703390544
1330,0,0.0,0.0,1428.3609366523913,38.95921442188734
1480,1,1.0,0.0,1574.0060001788959,33.50302538383334
1320,0,0.0,0.0,1500.0529715085484,38.70930735548802
1300,0,0.0,0.0,1687.389917932012,31.17474871505801
1560,1,1.0,0.0,2566.661609495298,27.06489096734575
1250,0,0.0,0.0,1486.5272077609052,29.333734212020346
1390,0,0.0,0.0,1863.4806337199059,36.84796748510372
1220,1,1.0,1.0,1246.6691983927085,29.06773906278313
1390,1,1.0,1.0,1757.2717359906533,34.270529286509905
1390,1,1.0,1.0,1527.3112138204028,34.23929034360856
1220,1,1.0,1.0,1236.5334805677087,22.79271568089765
1410,0,0.0,0.0,1455.9608314175,28.730611419873387
1200,0,0.0,0.0,1321.2527766724097,32.67433753076031
1540,1,1.0,1.0,2216.873335140345,25.868629444067416
1450,0,0.0,0.0,2164.0423925310924,30.7845849424513
1370,1,1.0,1.0,1670.949671188474,30.705609017942383
1470,1,0.0,0.0,2203.051745061321,34.31649779028905
1080,1,0.0,0.0,1027.4399199646562,33.734271083984154
1450,1,1.0,1.0,2051.655503159011,29.799337724857804
1600,0,0.0,0.0,1891.5501082262722,32.647286285314024
1440,1,1.0,0.0,1804.3900884907437,30.98299566495011
1300,1,1.0,1.0,1717.9046111591977,32.774080288821615
1300,1,1.0,1.0,1519.5208033884398,21.56210916167507
1490,0,0.0,0.0,2032.3797115993518,26.234541292417077
1280,0,0.0,0.0,1817.6439196969632,42.63558970632538
1270,1,1.0,0.0,2033.5782285049818,36.423310064770966
1340,1,0.0,0.0,1452.7628026173054,41.183294555675815
1320,1,1.0,1.0,1265.4634994719402,18.64115830566061
1450,1,1.0,1.0,1943.7394311413566,23.975595884658013
1340,0,0.0,0.0,1965.587548055737,29.60850670330052
1560,1,0.0,0.0,2134.0058371933083,28.009472416132276
1450,1,1.0,1.0,2087.7085778786836,25.398219435614934
1220,1,1.0,1.0,1133.9209718494085,31.292907289480723
1400,0,0.0,0.0,1826.9758505558623,35.88498200018632
1470,0,0.0,0.0,1812.6938058035294,38.514856288811174
1470,1,1.0,1.0,2125.471024021977,29.15568196356743
1440,0,0.0,0.0,1492.4602136228852,28.012036951531414
1360,1,1.0,1.0,1942.7990025458605,31.729534222813605
1170,0,0.0,0.0,1351.37764306695,35.13843097265699
1390,1,1.0,1.0,2133.0421363563514,32.55036321423355
1200,1,1.0,1.0,1288.4447438558022,20.04583893698449
1240,1,1.0,1.0,1618.09383786335,39.13514788387404
1620,0,0.0,0.0,1948.4790877896362,20.0125726776921
1370,0,0.0,0.0,1923.8869342953976,27.470113967879186
1350,0,0.0,0.0,2221.16847083252,28.716867163892093
1510,0,0.0,0.0,2134.1038531814456,31.80572996734245
1560,0,0.0,0.0,1972.8567336140688,25.29726139738956
1450,0,0.0,0.0,1784.0662111557522,14.32082312572456
1450,0,0.0,0.0,1670.0047887542553,30.19522347269069
1400,0,0.0,0.0,1964.2803825487495,32.22997950594657
1440,0,0.0,0.0,1833.8836482499125,25.609304112562853
1210,0,0.0,0.0,1202.6001152123881,25.6492166962977
1730,1,1.0,1.0,2421.139064066505,23.368970668508158
1660,1,1.0,0.0,3083.8369660160643,26.864598852552206
1400,1,0.0,0.0,1735.5126786982985,23.34395289223388
1520,1,1.0,1.0,2323.47742385752,32.98032860948927
1610,1,1.0,1.0,2521.9458480600415,38.48283627785141
1470,0,0.0,0.0,1756.1767992832972,25.685947559801544
1170,1,1.0,1.0,1326.7212613696752,33.174911036615384
1400,0,0.0,0.0,2136.3328661996125,37.84564898401805
1320,1,1.0,1.0,1503.214323292036,31.88521807566252
1480,0,0.0,0.0,1924.6393474939634,21.215470810984648
1380,1,1.0,0.0,1688.4860375255478,31.15956507361592
1490,1,1.0,1.0,1794.4334348477407,32.485930566111215
1500,0,0.0,0.0,1820.5945616158103,31.317357444252877
1380,1,0.0,0.0,1227.4899187403696,25.848618639284002
1420,1,1.0,1.0,1578.2373632427884,22.333475002083727
1360,0,0.0,0.0,1787.1568952969742,26.4026750235498
1370,1,1.0,0.0,1684.8180825159955,31.147881273726068
1380,0,0.0,0.0,2062.245409636464,35.86594603039818
1280,0,0.0,0.0,1439.3878386522051,23.400229352049614
1570,0,0.0,0.0,2263.285759680167,19.079590306943395
1190,0,0.0,0.0,771.5774425764623,34.342977564631084
1350,0,0.0,0.0,1698.350296038321,30.409275853452286
1270,1,1.0,0.0,1736.3596380968754,38.86762967688156
1650,0,0.0,0.0,2309.9425436550227,24.844992155112397
1460,1,1.0,1.0,1534.0056442749628,23.550693358813106
1410,0,0.0,0.0,1800.9841982499186,31.094908071267756
1310,1,1.0,1.0,1244.8661914047636,25.204514768437964
1490,0,0.0,0.0,2443.673083933567,37.45875114326021
1310,1,1.0,1.0,1724.9185852581722,26.18857647344499
1280,1,1.0,1.0,1480.155477359245,26.104806569487355
1230,1,0.0,0.0,1378.867669672722,29.383329272607142
1250,1,0.0,0.0,1530.6145168138573,21.317928144404245
1450,1,1.0,0.0,1805.978176809398,35.23204878568539
1140,0,0.0,0.0,1534.7720031894764,31.624689835590623
1660,1,0.0,0.0,2445.25896483399,27.467298787610602
1340,0,0.0,0.0,1490.2240382940556,24.883299956998567
1360,1,0.0,0.0,1704.3079618987588,32.15694468578398
1540,0,0.0,0.0,1890.4381867944514,30.07696690570904
1190,0,0.0,0.0,1145.7925814253704,30.834350911013782
1080,1,1.0,0.0,868.1679519262249,33.79888316392092
1320,1,1.0,1.0,1755.1925775652794,33.681523929281106
1510,1,1.0,1.0,2003.423220848919,29.168602954576617
1400,1,1.0,1.0,1667.1043889215814,31.059614118475128
1400,0,0.0,0.0,1897.7443186914545,33.39997313884348
1340,0,0.0,0.0,1604.033007537103,34.99208644646002
1450,0,0.0,0.0,1712.051027649324,31.43989580222962
1410,1,1.0,1.0,1630.7331050278585,35.76195510357138
1350,1,1.0,1.0,1603.2092768747575,25.636738150402937
1400,1,1.0,1.0,2030.5903453335425,33.769141018845815
1600,0,0.0,0.0,2038.383506416426,34.56170728393892
1690,1,1.0,1.0,2430.9860221497356,24.62119736161719
1170,1,1.0,1.0,1238.9880000238782,32.30000135268198
1410,1,1.0,0.0,1853.3799845573255,22.9940536387767
1360,0,0.0,0.0,2063.190115281022,32.52215005387844
1070,1,1.0,1.0,967.2874911723046,41.07511960924643
1400,1,1.0,0.0,1728.1750009061682,28.336315882610197
1280,0,0.0,0.0,1498.985753230543,27.88398618231265
1600,0,0.0,0.0,2622.7191618808106,22.780419185126256
1360,0,0.0,0.0,1525.9123875921637,27.128565650657592
1300,1,1.0,0.0,1544.4512940771317,26.128153263850102
1260,0,0.0,0.0,1665.9709389613206,32.50750978943313
1610,0,0.0,0.0,2474.504803334353,34.47755209624588
1500,1,1.0,1.0,2594.5304104819566,28.291879720997276
1390,0,0.0,0.0,1516.220920246763,29.136012531089385
1460,1,1.0,0.0,2060.628192044947,30.88241060862182
1160,0,0.0,0.0,1255.4164884561405,36.28026393604509
1620,0,0.0,0.0,2388.6401073258908,26.486072659436495
1250,0,0.0,0.0,1407.4936423238303,32.91930824106199
1410,0,0.0,0.0,2234.5351763662406,29.1952550487191
1550,0,0.0,0.0,1869.814248863262,25.197871673331278
1150,1,1.0,0.0,1331.4585140708577,27.61996846661385
1190,1,1.0,1.0,1478.994409597945,38.35146333660513
1320,1,1.0,1.0,1520.6394302712206,23.34821438506369
1570,1,1.0,1.0,2391.4697768583756,33.43255644403334
1330,0,0.0,0.0,1481.809572954837,25.086650152484765
1830,0,0.0,0.0,2451.1498457553503,33.06069527746094
1510,1,1.0,1.0,2017.5164302906155,34.31670084715321
1480,1,1.0,1.0,2173.8110002976828,24.098614843847677
1290,0,0.0,0.0,1214.546185654077,34.567601070652536
1250,1,1.0,1.0,1404.2606738680292,38.127389470900766
1250,1,1.0,1.0,1461.487961498843,34.15161739658666
1480,0,0.0,0.0,2247.028893526155,36.349252299268805
1440,1,1.0,1.0,1905.7428505400562,32.43379535064692
1370,1,0.0,0.0,1918.0608591998794,32.56500716867138
1320,0,0.0,0.0,1523.9601507419516,35.352838767366514
1230,1,1.0,1.0,1611.785631648728,39.48980859341904
1180,0,0.0,0.0,1430.6675710664003,33.51787337072778
1690,1,1.0,0.0,2453.1911500332194,30.849960614485916
1360,1,1.0,1.0,1373.3028248345133,27.8528287728874
1430,0,0.0,0.0,1753.402635573655,32.1345077194388
1500,0,0.0,0.0,2105.425241873116,27.83926605859253
1240,1,0.0,0.0,1481.9305850740375,31.715928014691343
1400,0,0.0,0.0,1675.8727528486397,19.02079427710615
1440,0,0.0,0.0,1800.4318799928028,31.969619226384744
1430,1,1.0,1.0,1653.5997094366287,31.871520771094836
1240,0,0.0,0.0,1461.0318435410334,21.942281335268497
1530,0,0.0,0.0,2303.943305567106,30.403826383071678
1380,0,0.0,0.0,1812.1135089350628,35.71905986126879
1340,0,0.0,0.0,1566.3867802929508,33.35837727729515
1200,1,1.0,1.0,1458.4094644094948,37.350978786693815
1560,1,1.0,0.0,2237.0489222381348,41.22203710591404
1570,0,0.0,0.0,1955.073494217131,38.02143099555218
1430,1,1.0,1.0,1982.7403562209404,27.441966944878416
1300,1,1.0,1.0,1236.5426370995501,28.372651835876052
1550,1,1.0,0.0,2441.030589861738,28.102684230754797
1590,1,1.0,1.0,1944.5590432849076,24.88407119580083
1640,1,1.0,1.0,2075.5940015617757,24.384000571847988
1640,1,1.0,1.0,2465.344998905344,21.16558187559358
1410,1,1.0,1.0,1643.8057822848818,22.506643337745984
1290,1,1.0,0.0,1308.8836001803702,21.49874283545981
1290,1,0.0,0.0,1102.2941903141866,27.305173533913393
1650,1,1.0,1.0,2467.02842707381,32.435614867209196
1510,1,1.0,1.0,2099.9424488426657,39.39875500343481
1440,1,1.0,1.0,1529.323558398316,23.004638666580384
1250,0,0.0,0.0,2053.1661925629555,36.755388037390354
1190,1,1.0,1.0,1133.7532543291409,28.102187727063388
1490,1,1.0,0.0,2043.4421291792098,31.540478511697906
1410,0,0.0,0.0,1975.8797729158819,38.91034807336575
1210,1,1.0,0.0,1696.5765035117424,26.697053658879142
1280,0,0.0,0.0,1519.74426453578,27.316010483733116
1470,0,0.0,0.0,1590.4520521705736,24.43177896667177
1310,1,1.0,1.0,1634.1596256290554,34.53876527347968
1520,0,0.0,0.0,1949.5516570398927,30.529512393968318
1110,0,0.0,0.0,1250.8643781307394,22.512286988259696
1370,1,1.0,1.0,1735.524580523721,31.6272649574554
1570,0,0.0,0.0,2203.060214666466,33.13186162568286
1600,0,0.0,0.0,2197.65054459974,28.00479904409864
1380,0,0.0,0.0,1786.4757111950628,27.78994171894236
1430,0,0.0,0.0,1693.3308334483058,26.719251876304853
1390,1,1.0,1.0,1344.527164441505,34.06428703110113
1350,1,1.0,1.0,1485.2723077181797,30.783956130479943
1300,1,1.0,1.0,1361.1134117596985,29.164036285984988
1310,0,0.0,0.0,1589.5751869649102,20.174562921546695
1390,1,1.0,1.0,1525.7357962958092,27.584085227088444
1320,0,0.0,0.0,1640.1817829462414,44.96644391084032
1450,0,0.0,0.0,1612.8021287061363,25.46702786466783
1250,0,0.0,0.0,1244.5200240531308,32.05850999589012
1480,0,0.0,0.0,2457.8792176507473,28.807709949640717
